OID_,WKR_NR,WKR_NAME,AGS,GEN,AREA,PERCENTAGE
1806,289,Reutlingen,08417,Zollernalbkreis,20723.613714093247836,0.001898631380996
1807,289,Reutlingen,08425,Alb-Donau-Kreis,171759.297151631937595,0.015736038899827
1808,289,Reutlingen,08426,Biberach,25930.876227458338690,0.002375704161514
1809,289,Reutlingen,08437,Sigmaringen,27907.192870267535909,0.002556767987958
1810,290,Tübingen,08115,Böblingen,80046.805439069707063,0.010145075932835
1811,290,Tübingen,08237,Freudenstadt,1503.236113371374813,0.000190519089819
1812,290,Tübingen,08415,Reutlingen,107785.113730706550996,0.013660609654930
1813,290,Tübingen,08416,Tübingen,519401984.248372375965118,65.828642891634672
1814,290,Tübingen,08417,Zollernalbkreis,269426068.653008997440338,34.146870818604413
1815,290,Tübingen,08437,Sigmaringen,3865.475976222882309,0.000489907711872
1816,291,Ulm,08117,Göppingen,1368.774203932998716,0.000092771115749
1817,291,Ulm,08135,Heidenheim,67604.446535567883984,0.004582012078179
1818,291,Ulm,08415,Reutlingen,23310.928184757900453,0.001579939781623
1819,291,Ulm,08421,Ulm,119130101.837809920310974,8.074255370294253
1820,291,Ulm,08425,Alb-Donau-Kreis,1356026219.823860406875610,91.907098363594443
1821,291,Ulm,08426,Biberach,94396.731112564943032,0.006397907005582
1822,291,Ulm,09774,Günzburg,25849.371438559592207,0.001751987305783
1823,291,Ulm,09775,Neu-Ulm,62582.165995979681611,0.004241618046845
1824,292,Biberach,08415,Reutlingen,49381.916744218440726,0.002826220252107
1825,292,Biberach,08425,Alb-Donau-Kreis,120308.581886468004086,0.006885487098262
1826,292,Biberach,08426,Biberach,1408470591.102452993392944,80.609428947214937
1827,292,Biberach,08436,Ravensburg,338526147.505355179309845,19.374490036563607
1828,292,Biberach,08437,Sigmaringen,88209.389122572232736,0.005048389742655
1829,292,Biberach,09764,Memmingen,1576.367371478629138,0.000090218478418
1830,292,Biberach,09775,Neu-Ulm,10367.883736704243347,0.000593373544813
1831,292,Biberach,09778,Unterallgäu,11134.640761290771479,0.000637256495783
1832,293,Bodensee,08335,Konstanz,47321.395289673666412,0.005498762026558
1833,293,Bodensee,08435,Bodenseekreis,664328321.954187512397766,77.195174139884017
1834,293,Bodensee,08436,Ravensburg,337530.588671721110586,0.039221167770487
1835,293,Bodensee,08437,Sigmaringen,195801289.403274267911911,22.752175592691227
1836,293,Bodensee,09776,Lindau (Bodensee),2004.317055556608011,0.000232902315048
1837,294,Ravensburg,08426,Biberach,95667.391699204221368,0.007401647697202
1838,294,Ravensburg,08435,Bodenseekreis,328764.209168444212992,0.025436011252037
1839,294,Ravensburg,08436,Ravensburg,1291694036.481520175933838,99.936498955394100
1840,294,Ravensburg,08437,Sigmaringen,298407.453784713288769,0.023087353004021
1841,294,Ravensburg,09776,Lindau (Bodensee),50701.053473314881558,0.003922667159845
1842,294,Ravensburg,09778,Unterallgäu,26598.733920298716839,0.002057905563984
1843,294,Ravensburg,09780,Oberallgäu,20621.049831869477202,0.001595420793763
1844,295,Zollernalb – Sigmaringen,08237,Freudenstadt,9605.298602912433125,0.000580409740672
1845,295,Zollernalb – Sigmaringen,08327,Tuttlingen,17097.671975467685115,0.001033143868569
1846,295,Zollernalb – Sigmaringen,08415,Reutlingen,45625.130326033067831,0.002756943969720
1847,295,Zollernalb – Sigmaringen,08416,Tübingen,11057.567584038279165,0.000668164541180
1848,295,Zollernalb – Sigmaringen,08417,Zollernalbkreis,647124203.201899766921997,39.103124899115258
1849,295,Zollernalb – Sigmaringen,08426,Biberach,147336.566922404221259,0.008902958891148
1850,295,Zollernalb – Sigmaringen,08436,Ravensburg,100768.860483575816033,0.006089058820446
1851,295,Zollernalb – Sigmaringen,08437,Sigmaringen,1007461157.325058937072754,60.876844461955571
1852,296,Saarbrücken,10041,Regionalverband Saarbrücken,326002100.275833129882812,99.974593443684270
1853,296,Saarbrücken,10044,Saarlouis,11392.725397319609328,0.003493790649965
1854,296,Saarbrücken,10045,Saarpfalz-Kreis,68706.020838812619331,0.021069976220036
1855,297,Saarlouis,07235,Trier-Saarburg,125764.968941278202692,0.014082289701917
1856,297,Saarlouis,10041,Regionalverband Saarbrücken,68026.368991234645364,0.007617121393727
1857,297,Saarlouis,10042,Merzig-Wadern,556637339.081062316894531,62.328391871217207
1858,297,Saarlouis,10044,Saarlouis,336216504.466069400310516,37.647194272894893
1859,297,Saarlouis,10046,St. Wendel,16780.256498652383016,0.001878936839692
1860,298,St. Wendel,07134,Birkenfeld,9575.191689880068225,0.001193236314703
1861,298,St. Wendel,07336,Kusel,54818.687691657287360,0.006831367036460
1862,298,St. Wendel,10041,Regionalverband Saarbrücken,40516975.404977753758430,5.049123608275368
1863,298,St. Wendel,10042,Merzig-Wadern,46688.794054236728698,0.005818240131325
1864,298,St. Wendel,10043,Neunkirchen,162953376.977021843194962,20.306840145866225
1865,298,St. Wendel,10044,Saarlouis,122707347.940596774220467,15.291481192833800
1866,298,St. Wendel,10046,St. Wendel,476166820.856244146823883,59.338712049254219
1867,299,Homburg,07320,Zweibrücken,4.666859336975222,0.000000850442506
1868,299,Homburg,07336,Kusel,19617.344715352381172,0.003574871789894
1869,299,Homburg,07340,Südwestpfalz,1158.553664376067672,0.000211123415118
1870,299,Homburg,10041,Regionalverband Saarbrücken,44757267.910263590514660,8.156123918234455
1871,299,Homburg,10043,Neunkirchen,85128181.300569668412209,15.512921767554028
1872,299,Homburg,10045,Saarpfalz-Kreis,418850365.206090092658997,76.327167437207166
